titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Educación-Magisterio. 19 luchas docentes que sacudieron ...,Google (SerpAPI),,https://www.laizquierdadiario.mx/19-luchas-docentes-que-sacudieron-al-mundo-por-aumento-salarial-en-2023,False,False,True,True,,['FECODE'],Demandas relacionadas con mejoras en las condiciones laborales y educativas.,,"La noticia describe una marcha de docentes, pero no menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","El 28 de febrero, maestros colombianos marcharon en Bogotá en una protesta organizada por FECODE.",28-02-2023,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El 28 de febrero los y las maestras colombianas marcharon en Bogotá en una protesta convocada por la Federación Colombiana de Trabajadores de la Educación ( ...,(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,media
Mala administración y falta de garantías alegan ...,Google (SerpAPI),,https://www.semana.com/nacion/bogota/articulo/mala-administracion-y-falta-de-garantias-alegan-estudiantes-de-universidad-colegio-mayor-de-cundinamarca-completan-4-dias-en-paro/202356/,True,True,True,True,4.0,[],"Los estudiantes exigen mejoras en la administración, infraestructura adecuada, horarios organizados y mayor participación de los profesores.",,"El paro estudiantil en la Universidad Colegio Mayor de Cundinamarca implica la suspensión de clases, ya que los estudiantes han dejado de asistir a las actividades académicas como forma de protesta.","Estudiantes de la Universidad Colegio Mayor de Cundinamarca llevan 4 días en paro por mala administración y falta de garantías educativas, exigiendo cambios en la gestión de la universidad.",03-10-2023,paro estudiantil,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'El Tintal'}",Mala administración y falta de garantías alegan estudiantes de Universidad Colegio Mayor de Cundinamarca; completan 4 días en paro · Desorganización en el inicio ...,(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,"media, Semana"
‍♀️ Paro martes 14/03 y ⚠ASAMBLEA en 📌Escuela Julio ...,Google (SerpAPI),,https://www.instagram.com/p/Cpu1y69NqWN/,False,False,False,False,,[],,,"No se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",La noticia se refiere a una movilización sin suspensión de clases.,,manifestación,{},"⚠La condiciones de las escuelas de CABA, ante la falta de presupuesto educativo, son deplorables y no permiten garantizar el aprendizaje: falta de luz, de agua, ...",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,media
Universidad Colegio Mayor de Cundinamarca: Estudiantes ...,Google (SerpAPI),,https://extrategiamedios.com/universidad-colegio-mayor-de-cundinamarca-estudiantes-en-paro-por-presunta-mala-administracion-y-falta-de-garantias/,True,True,True,True,5.0,[],"Los estudiantes demandan mejoras en la administración, infraestructura, participación docente y transparencia en la gestión de recursos.",,El paro se considera verdadero porque hubo suspensión de clases programadas en la Universidad Colegio Mayor de Cundinamarca durante cinco días debido a las protestas de los estudiantes.,"Estudiantes de la Universidad Colegio Mayor de Cundinamarca están en paro por mala administración y falta de garantías educativas, con clases suspendidas durante cinco días.",28-09-2023,paro estudiantil,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Cundinamarca']}","En medio de tensiones palpables, los estudiantes de la Universidad Colegio Mayor de Cundinamarca han iniciado un paro que ha perdurado ya por cinco días.",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,Medio digital regional
"“Por legítimas que sean las demandas, el paro afecta ...",Google (SerpAPI),,https://www.latercera.com/nacional/noticia/por-legitimas-que-sean-las-demandas-el-paro-afecta-gravemente-al-sistema-educativo-movilizacion-del-colegio-de-profesores-suma-cuestionamientos/SGNKDES3KBF5DFMAEUPB7Z4OKI/,True,True,False,False,3.0,['Colegio de Profesores'],Demandas relacionadas con la respuesta del Ministerio de Educación a un petitorio de ocho puntos.,,"El paro se considera verdadero porque hubo suspensión de clases programadas durante tres días, afectando a los estudiantes.","El Colegio de Profesores ha paralizado sus actividades por tres días debido a la insatisfacción con la respuesta del Ministerio de Educación a sus demandas, lo que ha generado críticas sobre el impacto en el sistema educativo.",04-08-2023,paro docente,"{'pais': 'Chile', 'ciudad': 'Santiago', 'localidades': []}","La semana pasada, el Colegio de Profesoras y Profesores paralizó sus actividades por un día, y esta semana, por dos jornadas laborales.",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,La Tercera
Estas son las fechas de regreso a clases y vacaciones ...,Google (SerpAPI),,https://www.eltiempo.com/vida/educacion/calendario-colombia-fechas-de-regreso-a-clases-y-vacaciones-escolares-2023-731564,False,False,True,True,,[],,,"No se menciona ninguna suspensión de clases, solo se presentan fechas de inicio y vacaciones escolares.","La noticia detalla las fechas de regreso a clases y vacaciones escolares en Colombia, sin mencionar protestas o paros docentes.",,informativa,"{'pais': 'Colombia', 'ciudad': 'Bogotá'}","De esta forma, la mayor parte de las ciudades y departamentos darán inicio a sus clases entre el 23 y el 30 de enero. Sin embargo, existen algunas excepciones ...",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,"media, EL TIEMPO"
Bono Escolar: los pros y contras del proyecto por el que hace ...,Google (SerpAPI),,https://www.bloomberglinea.com/latinoamerica/colombia/bono-escolar-los-pros-y-contras-del-proyecto-por-el-que-hace-paro-nacional-fecode/,True,True,True,True,1.0,['FECODE'],Rechazo al proyecto de ley de Bono Escolar que se considera perjudicial para la educación pública.,,"El paro convocado por Fecode implica la suspensión de clases programadas, ya que se menciona que no habrá clases si se aprueba el proyecto de Bono Escolar.","Fecode convocó un Paro Nacional el 30 de agosto en rechazo al proyecto de Bono Escolar, que permite a padres de familia elegir entre colegios públicos y privados, lo que consideran una amenaza para la educación pública.",30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Y enfatizó que el Paro convocado por Fecode “es una especie de extorsión: si aprueban el proyecto los niños del sistema público no tendrán clases. Me parece que ...,(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 14:25:51,Bloomberg Línea
Estudiantes pierden hasta un 35% del tiempo de clase al ...,Google (SerpAPI),,https://www.infobae.com/colombia/2023/03/13/estudiantes-pierden-hasta-un-35-del-tiempo-de-clase-al-ano-por-protestas-de-fecode/,True,True,True,True,,"['FECODE', 'CTC', 'CGT']","Mejoras en condiciones laborales, aumento de la planta de educadores, y adecuaciones en el sistema de salud.",,"Se menciona que los estudiantes perderán clases debido a las movilizaciones de Fecode, lo que indica que hay suspensión de clases programadas.","Fecode y otros sindicatos convocan a marchas el 16 de marzo, lo que resultará en la pérdida de clases para los estudiantes. Esta es la tercera movilización en 2023.","16 de marzo, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El jueves 16 de marzo los maestros marcharán en favor de las reformas propuestas por el Gobierno nacional.,(FECODE protesta OR paro) Colombia 2023,2025-10-24 14:25:56,Infobae
Los viejos y nuevos motivos de las marchas ...,Google (SerpAPI),,https://elpais.com/america-colombia/2023-08-30/los-viejos-y-nuevos-motivos-de-las-marchas-de-los-maestros-en-colombia.html,True,True,True,True,1.0,['FECODE'],Mejora en el servicio de salud para docentes y rechazo a proyectos de ley que privatizan la educación pública.,,"Se trata de un paro de 24 horas en el que se suspendieron las clases programadas, lo que cumple con la definición de un paro docente verdadero.",Los maestros en Colombia realizan un paro de 24 horas para exigir mejoras en su servicio de salud y oponerse a proyectos de ley que consideran perjudiciales para la educación pública.,30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","A diferencia de las usuales protestas, este miércoles los profesores de la educación pública no marcharán en contra de las políticas del Gobierno.",(FECODE protesta OR paro) Colombia 2023,2025-10-24 14:25:56,"media, EL PAÍS"
Fecode anuncia paro nacional de 24 horas ...,Google (SerpAPI),,https://boyacaradio.com/noticia.php?id=48498,False,False,False,True,,['FECODE'],"Oposición a proyectos de ley que afectan el derecho a huelga y la calidad de la educación, así como la deficiente atención en servicios de salud.",,"La noticia menciona una jornada de manifestaciones y movilizaciones, pero no se indica que haya suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Fecode anuncia una jornada de manifestaciones para el 30 de agosto de 2023, en oposición a varios proyectos de ley y la atención en salud, pero no se suspenderán clases.",30 de agosto de 2023,manifestación,"{'pais': 'Colombia', 'ciudad': 'varias ciudades del país'}","El Magisterio llevará a cabo una jornada de manifestaciones en todo el país. Los maestros se movilizarán por cuatro puntos específicos, uno de ellos es el ...",(FECODE protesta OR paro) Colombia 2023,2025-10-24 14:25:56,media
fecode,Google (SerpAPI),,https://www.facebook.com/fecode/posts/gran-movilizaci%C3%B3n-del-magisterio-colombiano-pliego-de-peticiones-de-fecode-2023%EF%B8%8F/10159878142959930/,False,False,False,True,,['FECODE'],Demandas del magisterio colombiano relacionadas con condiciones laborales y educativas.,,"La noticia menciona una movilización del magisterio, pero no se indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Se llevó a cabo una gran movilización del magisterio colombiano organizada por FECODE, sin suspensión de clases.",,movilización,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Gran Movilización del Magisterio Colombiano Pliego de Peticiones de FECODE 2023 🗓️28 de febrero En Bogotá, 9:00 desde la Gobernación de Cundinamarca...",(magisterio colombiano OR sindicato maestros) paro 2023,2025-10-24 14:25:59,media
Marchas de Fecode HOY 30 de agosto: Protestas EN VIVO ...,Google (SerpAPI),,https://caracol.com.co/2023/08/30/marchas-de-fecode-hoy-30-de-agosto-protestas-en-vivo-transmilenio-y-movilidad/,False,False,True,True,,['FECODE'],Protestas relacionadas con la educación y la movilidad en Bogotá.,,"No se menciona la suspensión de clases programadas, solo se habla de marchas y protestas.","El 30 de agosto de 2023, Fecode realizó marchas en Bogotá en protesta por temas educativos y de movilidad.",30/08/2023,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Tal como anunció el magisterio, el paro de docentes será por 24 horas con el fin de exigir el derecho a la salud digna del magisterio y sus familias, y ...",(magisterio colombiano OR sindicato maestros) paro 2023,2025-10-24 14:25:59,media
Pilas: esta es la ruta que tendrá la marcha de maestros en ...,Google (SerpAPI),,https://www.elcolombiano.com/medellin/ruta-marcha-maestros-miercoles-30-de-agosto-2023-HE22266463,True,True,False,True,1.0,"['FECODE', 'Adida']","Los docentes protestan por el deficiente sistema de salud, proyectos de ley que limitan la financiación de la educación y la prohibición de huelga en servicios públicos esenciales.",,"El paro nacional de maestros convocado por Fecode implica la suspensión de clases programadas, lo que lo clasifica como un paro docente verdadero.","Los maestros en Medellín se movilizarán en un paro nacional de 24 horas convocado por Fecode, en protesta por el sistema de salud y proyectos de ley que afectan la educación.",30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Medellín', 'localidades': ['La Alpujarra', 'Avenida Oriental', 'calle 57 Argentina', 'calle 58 Echeverri']}",La Junta Directiva Nacional de Fecode anunció un paro nacional de maestros de por lo menos 24 horas para mañana miércoles 30 de agosto. El paro también se ...,(magisterio colombiano OR sindicato maestros) paro 2023,2025-10-24 14:25:59,El Colombiano
Qué es el Fomag y por qué está a punto de causar un paro ...,Google (SerpAPI),,https://www.infobae.com/colombia/2023/10/19/que-es-el-fomag-y-por-que-esta-a-punto-de-causar-un-paro-de-maestros-en-contra-del-gobierno-petro/,False,False,False,True,,['Fecode'],Preocupaciones sobre la suspensión de licitaciones para servicios de salud de los maestros y deficiencias en el sistema actual.,,"No se ha llevado a cabo un paro docente, ya que no se menciona la suspensión de clases programadas, sino que se habla de posibles movilizaciones y un paro nacional en el futuro.","Fecode expresa su preocupación por la suspensión de licitaciones de salud para maestros, lo que podría llevar a movilizaciones y un paro nacional en el futuro.",,posible paro nacional,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",El presidente Gustavo Petro anunció en la tarde del 18 de octubre su decisión de suspender el proceso de licitación para los servicios de salud de los maestros ...,(magisterio colombiano OR sindicato maestros) paro 2023,2025-10-24 14:25:59,"media, Infobae"
