titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
'Muchas empresas aún están debatiendo entre el potencial de la tecnología y los retos de implementarla': Google,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/muchas-empresas-aun-estan-debatiendo-entre-el-potencial-de-la-tecnologia-y-los-retos-de-implementarla-google-482486,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y tecnológicos.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Tecnología3  noviembre de 2025,paro maestros,2025-11-04 23:31:41,media
'Un paciente en Colombia se puede demorar más de dos o tres años en acceder a productos e innovación’: Novo Nordisk,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/un-paciente-en-colombia-se-puede-demorar-mas-de-dos-o-tres-anos-en-acceder-a-productos-e-innovacion-novo-nordisk-482487,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Empresas3  noviembre de 2025,paro maestros,2025-11-04 23:31:41,media
Arte faraónico: Egipto muestra su tesoro ancestral con la apertura de su Gran Museo,Portafolio,3  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/arte-faraonico-egipto-muestra-su-tesoro-ancestral-con-la-apertura-de-su-gran-museo-482592,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,,Internacional3  noviembre de 2025,paro maestros,2025-11-04 23:31:41,media
¿La campaña de Estados Unidos en el Caribe está 'arruinando' su relación con Colombia?,Portafolio,2  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/la-campana-de-estados-unidos-en-el-caribe-esta-arruinando-su-relacion-con-colombia-482553,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Internacional2  noviembre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Nueva fase de desescalamiento de la guerra comercial entre China y Estados Unidos,Portafolio,1  noviembre de 2025,https://www.portafolio.co/buscar?q=/internacional/tregua-entre-ee-uu-y-china-claves-del-acuerdo-comercial-pactado-a-un-ano-entre-los-dos-paises-482453,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Internacional1  noviembre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
"Contraloría alerta déficit en PAE y advierte riesgo para 1,6 millones de estudiantes",Portafolio,29  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/contraloria-advierte-desfinanciacion-del-pae-y-riesgo-de-cobertura-en-2026-643237,False,False,False,False,,[],,55500000.0,"No se menciona ninguna suspensión de clases, por lo que no se puede considerar un paro docente verdadero.","La Contraloría alertó sobre un déficit en el Programa de Alimentación Escolar (PAE), afectando a 1,6 millones de estudiantes.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Gobierno29  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
"'Para comprar una vivienda VIS, una familia necesita ganar entre 3,5 y 4 mínimos'",Portafolio,27  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/pedro-alejandro-martinez-jaramillo-mora-impacto-de-fin-de-mi-casa-ya-en-la-vivienda-de-interes-social-en-colombia-643101,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Vivienda27  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
‘La vivienda social no puede quedar en el olvido’: Grupo Amarilo,Portafolio,26  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/roberto-moreno-amarilo-la-vivienda-social-necesita-un-nuevo-impulso-entre-el-sector-publico-y-privado-642944,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Vivienda26  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Facturación electrónica: el dolor de cabeza para las empresas que incumplan,Portafolio,26  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/impuestos/como-evitar-dolores-de-cabeza-con-las-sanciones-de-la-dian-por-facturacion-electronica-642995,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Impuestos26  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
'Vendemos la mitad de viviendas y desistimientos se duplicaron en gobierno Petro',Portafolio,22  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/crisis-del-sector-construccion-ventas-caen-50-y-acceso-a-vivienda-formal-se-reduce-al-40-642803,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Vivienda22  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
"Cortes de luz en Boyacá, en Tunja, Duitama y Paipa del 21 al 24 de octubre",Portafolio,21  octubre de 2025,https://www.portafolio.co/buscar?q=/energia/cortes-de-luz-en-boyaca-en-tunja-duitama-y-paipa-del-21-al-24-de-octubre-642725,False,False,False,True,,[],[],,"No se menciona ninguna suspensión de clases, solo se habla de cortes de energía en municipios específicos.",Se reportan cortes de energía en varios municipios de Boyacá del 21 al 24 de octubre de 2025.,,cortes de energía,"{'pais': 'Colombia', 'ciudad': 'Boyacá', 'localidades': ['Tunja', 'Duitama', 'Paipa']}",Energía21  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Inversión pública en el país sigue rezagada: no llega al 50%,Portafolio,20  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/ejecucion-presupuestal-2025-inversion-publica-no-alcanza-el-50-y-sigue-rezagada-en-colombia-642577,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Crecimiento20  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Polémica por artículo del Presupuesto 2026 que permitiría mover fondos pensionales,Portafolio,20  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/empleo/debate-por-el-articulo-90-del-presupuesto-2026-alertan-riesgo-en-manejo-de-fondos-pensionales-642412,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en otros temas económicos y políticos.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Empleo20  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Propiedad horizontal y convivencia: así funciona la ley del ruido en el país,Portafolio,19  octubre de 2025,https://www.portafolio.co/buscar?q=/mis-finanzas/vivienda/propiedad-horizontal-y-convivencia-asi-funciona-la-ley-del-ruido-en-el-pais-642520,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se enfoca en otros temas económicos y sociales.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Vivienda19  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
SIC ordena el cierre inmediato de la empresa de criptos World en Colombia,Portafolio,17  octubre de 2025,https://www.portafolio.co/buscar?q=/negocios/empresas/sic-ordena-el-cierre-inmediato-de-la-empresa-worldcoin-en-colombia-642400,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.",El texto no proporciona información sobre un paro docente ni menciona protestas o movilizaciones relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Empresas17  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Cambios en el gasto del Presupuesto 2026 despiertan dudas en el Congreso,Portafolio,15  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/presupuesto-2026-angelica-lozano-advierte-que-el-gasto-esta-inflado-y-sin-respaldo-fiscal-642217,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y presupuestarios.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Crecimiento15  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
"Reforma al Icetex tendría un impacto fiscal de $8,9 billones, advierte el Minhacienda",Portafolio,14  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/gobierno/hacienda-advierte-impacto-fiscal-de-8-9-billones-por-reforma-al-icetex-642103,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y educativos.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Gobierno14  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Alerta en Colombia y América Latina: el virus que se están propagando por WhatsApp,Portafolio,11  octubre de 2025,https://www.portafolio.co/buscar?q=/tecnologia/alerta-por-sorvepotel-el-virus-que-se-extiende-por-whatsapp-en-brasil-y-puede-llegar-a-otros-paises-641942,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se enfoca en datos económicos y tecnológicos.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Tecnología11  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
México aprueba Ley Aduanera para combatir la evasión fiscal: ¿de qué trata?,Portafolio,8  octubre de 2025,https://www.portafolio.co/buscar?q=/internacional/camara-de-diputados-de-mexico-aprueba-ley-aduanera-propuesta-por-claudia-sheinbaum-641713,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no contiene información sobre protestas, paros o movilizaciones docentes.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Internacional8  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
"Controles al gasto, veedurías institucionales y transparencia electoral en el país",Portafolio,8  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/finanzas/controles-al-gasto-veedurias-institucionales-y-transparencia-electoral-en-el-pais-641743,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en temas económicos y electorales.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Finanzas8  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
Inflación le quitaría ritmo a la economía en el cuarto trimestre,Portafolio,7  octubre de 2025,https://www.portafolio.co/buscar?q=/economia/crecimiento/economia-colombiana-cerraria-2025-con-impulso-pero-bajo-estricta-vigilancia-641624,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","El texto no proporciona información sobre un paro docente, sino que se centra en datos económicos y otros temas.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",Crecimiento7  octubre de 2025,suspensión de clases 2023,2025-11-04 23:31:48,media
